CategoryCode,ItemCode,Week,WeekID,DiscountValue,DiscountedPrice,SellingPrice,OnPromotion,WeeklySales,DiscountedAmount
category_2,75886,w2,2,,,,0,6,0
category_2,75886,w3,3,,,,0,8,0
category_2,75886,w4,4,,,,0,13,0
category_2,75886,w1,5,,,,0,4,0
category_2,75886,w2,6,,,,0,9,0
category_2,75886,w3,7,,,,0,4,0
category_2,75886,w4,8,,,,0,9,0
category_2,75886,w1,9,,,,0,17,0
category_2,75886,w2,10,,,,0,8,0
category_2,75886,w3,11,,,,0,13,0
category_2,75886,w4,12,,,,0,14,0
category_2,75886,w1,13,,,,0,1,0
category_2,75886,w2,14,,,,0,17,0
category_2,75886,w3,15,,,,0,13,0
category_2,75886,w4,16,,,,0,0,0
category_2,75886,w1,17,,,,0,0,0
category_2,75886,w2,18,,,,0,13,0
category_2,75886,w3,19,,,,0,11,0
category_2,75886,w4,20,,,,0,11,0
category_1,76399,w1,1,,,,0,29,0
category_1,76399,w2,2,,,,0,9,0
category_1,76399,w3,3,,,,0,29,0
category_1,76399,w4,4,,,,0,24,0
category_1,76399,w1,5,,,,0,18,0
category_1,76399,w2,6,,,,0,29,0
category_1,76399,w3,7,,,,0,32,0
category_1,76399,w4,8,,,,0,18,0
category_1,76399,w1,9,,,,0,20,0
category_1,76399,w2,10,,,,0,25,0
category_1,76399,w3,11,,,,0,10,0
category_1,76399,w4,12,,,,0,50,0
category_1,76399,w1,13,,,,0,34,0
category_1,76399,w2,14,,,,0,28,0
category_1,76399,w3,15,,,,0,49,0
category_1,76399,w4,16,,,,0,66,0
category_1,76399,w1,17,,,,0,33,0
category_1,76399,w2,18,,,,0,49,0
category_1,76399,w3,19,,,,0,0,0
category_1,76399,w4,20,,,,0,0,0
category_2,86974,w1,1,,,,0,28,0
category_2,86974,w2,2,,,,0,15,0
category_2,86974,w3,3,,,,0,8,0
category_2,86974,w4,4,,,,0,0,0
category_2,86974,w1,5,,,,0,14,0
category_2,86974,w2,6,,,,0,23,0
category_2,86974,w3,7,,,,0,0,0
category_2,86974,w4,8,,,,0,25,0
category_2,86974,w1,9,,,,0,0,0
category_2,86974,w2,10,,,,0,30,0
category_2,86974,w3,11,,,,0,13,0
category_2,86974,w4,12,,,,0,23,0
category_2,86974,w1,13,,,,0,32,0
category_2,86974,w2,14,,,,0,35,0
category_2,86974,w3,15,,,,0,36,0
category_2,86974,w4,16,,,,0,32,0
category_2,86974,w1,17,,,,0,3,0
category_2,86974,w2,18,,,,0,18,0
category_2,86974,w3,19,,,,0,5,0
category_2,86974,w4,20,,,,0,4,0
category_1,86992,w1,1,,,,0,26,0
category_1,86992,w2,2,,,,0,37,0
category_1,86992,w3,3,,,,0,39,0
category_1,86992,w4,4,,,,0,35,0
category_1,86992,w1,5,,,,0,42,0
category_1,86992,w2,6,,,,0,46,0
category_1,86992,w3,7,,,,0,48,0
category_1,86992,w4,8,,,,0,49,0
category_1,86992,w1,9,,,,0,49,0
category_1,86992,w2,10,,,,0,48,0
category_1,86992,w3,11,,,,0,72,0
category_1,86992,w4,12,,,,0,52,0
category_1,86992,w1,13,,,,0,54,0
category_1,86992,w2,14,,,,0,66,0
category_1,86992,w3,15,,,,0,41,0
category_1,86992,w4,16,,,,0,78,0
category_1,86992,w1,17,,,,0,70,0
category_1,86992,w2,18,,,,0,80,0
category_1,86992,w3,19,,,,0,83,0
category_1,86992,w4,20,,,,0,79,0
category_2,87046,w1,1,,,,0,10,0
category_2,87046,w2,2,,,,0,6,0
category_2,87046,w3,3,,,,0,3,0
category_2,87046,w4,4,,,,0,0,0
category_2,87046,w1,5,,,,0,5,0
category_2,87046,w2,6,,,,0,15,0
category_2,87046,w3,7,,,,0,8,0
category_2,87046,w4,8,,,,0,10,0
category_2,87046,w1,9,,,,0,0,0
category_2,87046,w2,10,,,,0,17,0
category_2,87046,w3,11,,,,0,11,0
category_2,87046,w4,12,,,,0,15,0
category_2,87046,w1,13,,,,0,20,0
category_2,87046,w2,14,,,,0,12,0
category_2,87046,w3,15,,,,0,8,0
category_2,87046,w4,16,,,,0,15,0
category_2,87046,w1,17,,,,0,3,0
category_2,87046,w2,18,,,,0,0,0
category_2,87046,w3,19,,,,0,0,0
category_2,87046,w4,20,,,,0,4,0
category_2,87559,w1,1,,,,0,21,0
category_2,87559,w2,2,,,,0,22,0
category_2,87559,w3,3,,,,0,18,0
category_2,87559,w4,4,,,,0,17,0
category_2,87559,w1,5,,,,0,17,0
category_2,87559,w2,6,,,,0,12,0
category_2,87559,w3,7,,,,0,20,0
category_2,87559,w4,8,,,,0,18,0
category_2,87559,w1,9,,,,0,19,0
category_2,87559,w2,10,,,,0,12,0
category_2,87559,w3,11,,,,0,21,0
category_2,87559,w4,12,,,,0,58,0
category_2,87559,w1,13,,,,0,27,0
category_2,87559,w2,14,,,,0,54,0
category_2,87559,w3,15,,,,0,29,0
category_2,87559,w4,16,,,,0,25,0
category_2,87559,w1,17,,,,0,25,0
category_2,87559,w2,18,,,,0,32,0
category_2,87559,w3,19,,,,0,26,0
category_2,87559,w4,20,,,,0,23,0
category_3,88450,w1,1,,,,0,135,0
category_3,88450,w2,2,,,,0,92,0
category_3,88450,w3,3,,,,0,97,0
category_3,88450,w4,4,,,,0,75,0
category_3,88450,w1,5,,,,0,197,0
category_3,88450,w2,6,,,,0,124,0
category_3,88450,w3,7,,,,0,94,0
category_3,88450,w4,8,,,,0,109,0
category_3,88450,w1,9,,,,0,75,0
category_3,88450,w2,10,,,,0,93,0
category_3,88450,w3,11,,,,0,68,0
category_3,88450,w4,12,,,,0,52,0
category_3,88450,w1,13,,,,0,150,0
category_3,88450,w2,14,,,,0,50,0
category_3,88450,w3,15,,,,0,72,0
category_3,88450,w4,16,,,,0,78,0
category_3,88450,w1,17,,,,0,106,0
category_3,88450,w2,18,,,,0,70,0
category_3,88450,w3,19,,,,0,101,0
category_3,88450,w4,20,,,,0,78,0
category_2,99079,w1,1,,,,0,23,0
category_2,99079,w2,2,,,,0,13,0
category_2,99079,w3,3,,,,0,13,0
category_2,99079,w4,4,,,,0,18,0
category_2,99079,w1,5,,,,0,26,0
category_2,99079,w2,6,,,,0,18,0
category_2,99079,w3,7,,,,0,17,0
category_2,99079,w4,8,,,,0,16,0
category_2,99079,w1,9,,,,0,37,0
category_2,99079,w2,10,,,,0,15,0
category_2,99079,w3,11,,,,0,17,0
category_2,99079,w4,12,,,,0,26,0
category_2,99079,w1,13,,,,0,20,0
category_2,99079,w2,14,,,,0,30,0
category_2,99079,w3,15,,,,0,18,0
category_2,99079,w4,16,,,,0,34,0
category_2,99079,w1,17,,,,0,14,0
category_2,99079,w2,18,,,,0,15,0
category_2,99079,w3,19,,,,0,15,0
category_2,99079,w4,20,,,,0,17,0
category_2,110320,w1,1,,,,0,30,0
category_2,110320,w2,2,,,,0,39,0
category_2,110320,w3,3,,,,0,31,0
category_2,110320,w4,4,,,,0,28,0
category_2,110320,w1,5,,,,0,57,0
category_2,110320,w2,6,,,,0,39,0
category_2,110320,w3,7,,,,0,42,0
category_2,110320,w4,8,,,,0,37,0
category_2,110320,w1,9,,,,0,51,0
category_2,110320,w2,10,,,,0,73,0
category_2,110320,w3,11,,,,0,37,0
category_2,110320,w4,12,,,,0,63,0
category_2,110320,w1,13,,,,0,41,0
category_2,110320,w2,14,,,,0,44,0
category_2,110320,w3,15,,,,0,63,0
category_2,110320,w4,16,,,,0,44,0
category_2,110320,w1,17,,,,0,58,0
category_2,110320,w2,18,,,,0,34,0
category_2,110320,w3,19,,,,0,24,0
category_2,110320,w4,20,,,,0,26,0
category_2,111382,w1,1,,,,0,22,0
category_2,111382,w2,2,,,,0,18,0
category_2,111382,w3,3,,,,0,20,0
category_2,111382,w4,4,,,,0,17,0
category_2,111382,w1,5,,,,0,6,0
category_2,111382,w2,6,,,,0,20,0
category_2,111382,w3,7,,,,0,12,0
category_2,111382,w4,8,,,,0,8,0
category_2,111382,w1,9,,,,0,19,0
category_2,111382,w2,10,,,,0,21,0
category_2,111382,w3,11,,,,0,7,0
category_2,111382,w4,12,,,,0,4,0
category_2,111382,w1,13,,,,0,20,0
category_2,111382,w2,14,,,,0,8,0
category_2,111382,w3,15,,,,0,12,0
category_2,111382,w4,16,,,,0,8,0
category_2,111382,w1,17,,,,0,8,0
category_2,111382,w2,18,,,,0,17,0
category_2,111382,w3,19,,,,0,7,0
category_2,111382,w4,20,,,,0,10,0
category_2,111436,w1,1,,,,0,7,0
category_2,111436,w2,2,,,,0,10,0
category_2,111436,w3,3,,,,0,7,0
category_2,111436,w4,4,,,,0,5,0
category_2,111436,w1,5,,,,0,3,0
category_2,111436,w2,6,,,,0,7,0
category_2,111436,w3,7,,,,0,1,0
category_2,111436,w4,8,,,,0,9,0
category_2,111436,w1,9,,,,0,9,0
category_2,111436,w2,10,,,,0,23,0
category_2,111436,w3,11,,,,0,12,0
category_2,111436,w4,12,,,,0,11,0
category_2,111436,w1,13,,,,0,10,0
category_2,111436,w2,14,,,,0,13,0
category_2,111436,w3,15,,,,0,13,0
category_2,111436,w4,16,,,,0,13,0
category_2,111436,w1,17,,,,0,13,0
category_2,111436,w2,18,,,,0,12,0
category_2,111436,w3,19,,,,0,8,0
category_2,111436,w4,20,,,,0,5,0
category_2,117610,w1,1,,,,0,12,0
category_2,117610,w2,2,,,,0,10,0
category_2,117610,w3,3,,,,0,8,0
category_2,117610,w4,4,,,,0,19,0
category_2,117610,w1,5,0.1,243,270,1,55,27
category_2,117610,w2,6,0.1,243,270,1,56,27
category_2,117610,w3,7,0.1,243,270,1,8,27
category_2,117610,w4,8,0.1,243,270,1,32,27
category_2,117610,w1,9,,,,0,12,0
category_2,117610,w2,10,,,,0,5,0
category_2,117610,w3,11,,,,0,28,0
category_2,117610,w4,12,,,,0,7,0
category_2,117610,w1,13,,,,0,5,0
category_2,117610,w2,14,,,,0,13,0
category_2,117610,w3,15,,,,0,7,0
category_2,117610,w4,16,,,,0,8,0
category_2,117610,w1,17,,,,0,8,0
category_2,117610,w2,18,,,,0,11,0
category_2,117610,w3,19,,,,0,7,0
category_2,117610,w4,20,,,,0,5,0
category_2,118033,w1,1,,,,0,13,0
category_2,118033,w2,2,,,,0,9,0
category_2,118033,w3,3,,,,0,11,0
category_2,118033,w4,4,,,,0,15,0
category_2,118033,w1,5,,,,0,10,0
category_2,118033,w2,6,,,,0,14,0
category_2,118033,w3,7,,,,0,17,0
category_2,118033,w4,8,,,,0,13,0
category_2,118033,w1,9,,,,0,5,0
category_2,118033,w2,10,,,,0,12,0
category_2,118033,w3,11,,,,0,13,0
category_2,118033,w4,12,,,,0,14,0
category_2,118033,w1,13,,,,0,9,0
category_2,118033,w2,14,,,,0,44,0
category_2,118033,w3,15,,,,0,24,0
category_2,118033,w4,16,,,,0,12,0
category_2,118033,w1,17,,,,0,18,0
category_2,118033,w2,18,,,,0,21,0
category_2,118033,w3,19,,,,0,11,0
category_2,118033,w4,20,,,,0,9,0
category_1,119554,w1,1,,,,0,89,0
category_1,119554,w2,2,,,,0,129,0
category_1,119554,w3,3,,,,0,100,0
category_1,119554,w4,4,,,,0,124,0
category_1,119554,w1,5,,,,0,128,0
category_1,119554,w2,6,,,,0,126,0
category_1,119554,w3,7,,,,0,137,0
category_1,119554,w4,8,,,,0,173,0
category_1,119554,w1,9,0.15,68,80,1,195,12
category_1,119554,w2,10,0.15,68,80,1,151,12
category_1,119554,w3,11,0.15,68,80,1,205,12
category_1,119554,w4,12,0.15,68,80,1,188,12
category_1,119554,w1,13,0.15,68,80,1,149,12
category_1,119554,w2,14,,,,0,264,0
category_1,119554,w3,15,,,,0,173,0
category_1,119554,w4,16,,,,0,209,0
category_1,119554,w1,17,,,,0,153,0
category_1,119554,w2,18,,,,0,201,0
category_1,119554,w3,19,,,,0,152,0
category_1,119554,w4,20,,,,0,102,0
category_4,123307,w1,1,,,,0,569,0
category_4,123307,w2,2,,,,0,542,0
category_4,123307,w3,3,,,,0,403,0
category_4,123307,w4,4,,,,0,535,0
category_4,123307,w1,5,,,,0,369,0
category_4,123307,w2,6,,,,0,399,0
category_4,123307,w3,7,,,,0,313,0
category_4,123307,w4,8,,,,0,381,0
category_4,123307,w1,9,,,,0,412,0
category_4,123307,w2,10,,,,0,395,0
category_4,123307,w3,11,,,,0,454,0
category_4,123307,w4,12,,,,0,679,0
category_4,123307,w1,13,,,,0,655,0
category_4,123307,w2,14,,,,0,667,0
category_4,123307,w3,15,,,,0,606,0
category_4,123307,w4,16,,,,0,563,0
category_4,123307,w1,17,,,,0,468,0
category_4,123307,w2,18,,,,0,223,0
category_4,123307,w3,19,,,,0,409,0
category_4,123307,w4,20,,,,0,606,0
category_1,124774,w1,1,,,,0,13,0
category_1,124774,w2,2,,,,0,24,0
category_1,124774,w3,3,,,,0,34,0
category_1,124774,w4,4,,,,0,20,0
category_1,124774,w1,5,,,,0,16,0
category_1,124774,w2,6,,,,0,18,0
category_1,124774,w3,7,,,,0,22,0
category_1,124774,w4,8,,,,0,27,0
category_1,124774,w1,9,,,,0,21,0
category_1,124774,w2,10,,,,0,29,0
category_1,124774,w3,11,,,,0,22,0
category_1,124774,w4,12,,,,0,38,0
category_1,124774,w1,13,,,,0,27,0
category_1,124774,w2,14,,,,0,18,0
category_1,124774,w3,15,,,,0,45,0
category_1,124774,w4,16,,,,0,28,0
category_1,124774,w1,17,,,,0,10,0
category_1,124774,w2,18,,,,0,0,0
category_1,124774,w3,19,,,,0,0,0
category_1,124774,w4,20,,,,0,22,0
category_2,124954,w1,1,,,,0,13,0
category_2,124954,w2,2,,,,0,13,0
category_2,124954,w3,3,,,,0,15,0
category_2,124954,w4,4,,,,0,17,0
category_2,124954,w1,5,0.15,178.5,210,1,38,31.5
category_2,124954,w2,6,0.15,178.5,210,1,44,31.5
category_2,124954,w3,7,0.15,178.5,210,1,46,31.5
category_2,124954,w4,8,0.15,178.5,210,1,26,31.5
category_2,124954,w1,9,,,,0,21,0
category_2,124954,w2,10,,,,0,15,0
category_2,124954,w3,11,,,,0,14,0
category_2,124954,w4,12,,,,0,18,0
category_2,124954,w1,13,,,,0,14,0
category_2,124954,w2,14,0.05,199.5,210,1,20,10.5
category_2,124954,w3,15,,,,0,16,0
category_2,124954,w4,16,0.05,199.5,210,1,8,10.5
category_2,124954,w1,17,0.05,199.5,210,1,19,10.5
category_2,124954,w2,18,0.1,189,210,1,34,21
category_2,124954,w3,19,0.1,189,210,1,26,21
category_2,124954,w4,20,0.1,189,210,1,34,21
category_2,130993,w1,1,,,,0,14,0
category_2,130993,w2,2,,,,0,16,0
category_2,130993,w3,3,,,,0,14,0
category_2,130993,w4,4,,,,0,5,0
category_2,130993,w1,5,,,,0,46,0
category_2,130993,w2,6,,,,0,7,0
category_2,130993,w3,7,0.15,59.5,70,1,64,10.5
category_2,130993,w4,8,,,,0,9,0
category_2,130993,w1,9,,,,0,11,0
category_2,130993,w2,10,,,,0,8,0
category_2,130993,w3,11,,,,0,10,0
category_2,130993,w4,12,,,,0,6,0
category_2,130993,w1,13,,,,0,30,0
category_2,130993,w2,14,,,,0,14,0
category_2,130993,w3,15,,,,0,10,0
category_2,130993,w4,16,0.1,63,70,1,42,7
category_2,130993,w1,17,,,,0,12,0
category_2,130993,w2,18,,,,0,10,0
category_2,130993,w3,19,,,,0,12,0
category_2,130993,w4,20,0.1,63,70,1,66,7
category_3,131983,w1,1,,,,0,43,0
category_3,131983,w2,2,,,,0,40,0
category_3,131983,w3,3,,,,0,42,0
category_3,131983,w4,4,,,,0,22,0
category_3,131983,w1,5,,,,0,27,0
category_3,131983,w2,6,,,,0,26,0
category_3,131983,w3,7,,,,0,48,0
category_3,131983,w4,8,,,,0,37,0
category_3,131983,w1,9,,,,0,38,0
category_3,131983,w2,10,,,,0,25,0
category_3,131983,w3,11,,,,0,36,0
category_3,131983,w4,12,,,,0,47,0
category_3,131983,w1,13,,,,0,45,0
category_3,131983,w2,14,,,,0,45,0
category_3,131983,w3,15,,,,0,29,0
category_3,131983,w4,16,,,,0,13,0
category_3,131983,w1,17,,,,0,44,0
category_3,131983,w2,18,,,,0,35,0
category_3,131983,w3,19,,,,0,37,0
category_3,131983,w4,20,,,,0,27,0
category_2,132028,w1,1,,,,0,184,0
category_2,132028,w2,2,,,,0,116,0
category_2,132028,w3,3,,,,0,124,0
category_2,132028,w4,4,,,,0,141,0
category_2,132028,w1,5,0.1,40.5,45,1,213,4.5
category_2,132028,w2,6,,,,0,139,0
category_2,132028,w3,7,,,,0,165,0
category_2,132028,w4,8,,,,0,213,0
category_2,132028,w1,9,,,,0,228,0
category_2,132028,w2,10,0.1,45,50,1,133,5
category_2,132028,w3,11,,,,0,125,0
category_2,132028,w4,12,,,,0,131,0
category_2,132028,w1,13,,,,0,106,0
category_2,132028,w2,14,,,,0,91,0
category_2,132028,w3,15,,,,0,175,0
category_2,132028,w4,16,,,,0,118,0
category_2,132028,w1,17,0.1,45,50,1,295,5
category_2,132028,w2,18,,,,0,132,0
category_2,132028,w3,19,,,,0,135,0
category_2,132028,w4,20,,,,0,118,0
category_3,132334,w1,1,0.1,171,190,1,19,19
category_3,132334,w2,2,0.1,171,190,1,22,19
category_3,132334,w3,3,0.1,171,190,1,10,19
category_3,132334,w4,4,0.1,171,190,1,11,19
category_3,132334,w1,5,,,,0,9,0
category_3,132334,w2,6,,,,0,14,0
category_3,132334,w3,7,,,,0,15,0
category_3,132334,w4,8,,,,0,23,0
category_3,132334,w1,9,0.1,171,190,1,48,19
category_3,132334,w2,10,0.1,171,190,1,46,19
category_3,132334,w3,11,0.1,171,190,1,28,19
category_3,132334,w4,12,0.1,171,190,1,35,19
category_3,132334,w1,13,0.1,171,190,1,23,19
category_3,132334,w2,14,,,,0,44,0
category_3,132334,w3,15,,,,0,12,0
category_3,132334,w4,16,,,,0,37,0
category_3,132334,w1,17,,,,0,12,0
category_3,132334,w2,18,,,,0,16,0
category_3,132334,w3,19,,,,0,11,0
category_3,132334,w4,20,,,,0,15,0
category_2,138742,w1,1,,,,0,38,0
category_2,138742,w2,2,,,,0,13,0
category_2,138742,w3,3,,,,0,21,0
category_2,138742,w4,4,,,,0,25,0
category_2,138742,w1,5,,,,0,24,0
category_2,138742,w2,6,,,,0,27,0
category_2,138742,w3,7,,,,0,20,0
category_2,138742,w4,8,,,,0,18,0
category_2,138742,w1,9,,,,0,39,0
category_2,138742,w2,10,,,,0,22,0
category_2,138742,w3,11,,,,0,21,0
category_2,138742,w4,12,,,,0,37,0
category_2,138742,w1,13,,,,0,22,0
category_2,138742,w2,14,,,,0,16,0
category_2,138742,w3,15,,,,0,23,0
category_2,138742,w4,16,,,,0,25,0
category_2,138742,w1,17,,,,0,33,0
category_2,138742,w2,18,,,,0,19,0
category_2,138742,w3,19,,,,0,20,0
category_2,138742,w4,20,,,,0,27,0
category_1,142756,w1,1,,,,0,30,0
category_1,142756,w2,2,,,,0,38,0
category_1,142756,w3,3,,,,0,50,0
category_1,142756,w4,4,,,,0,37,0
category_1,142756,w1,5,,,,0,17,0
category_1,142756,w2,6,,,,0,37,0
category_1,142756,w3,7,,,,0,38,0
category_1,142756,w4,8,,,,0,42,0
category_1,142756,w1,9,,,,0,15,0
category_1,142756,w2,10,,,,0,25,0
category_1,142756,w3,11,,,,0,37,0
category_1,142756,w4,12,,,,0,54,0
category_1,142756,w1,13,,,,0,25,0
category_1,142756,w2,14,,,,0,38,0
category_1,142756,w3,15,,,,0,51,0
category_1,142756,w4,16,,,,0,53,0
category_1,142756,w1,17,,,,0,73,0
category_1,142756,w2,18,,,,0,30,0
category_1,142756,w3,19,,,,0,75,0
category_1,142756,w4,20,,,,0,37,0
category_1,145330,w1,1,,,,0,13,0
category_1,145330,w2,2,,,,0,8,0
category_1,145330,w3,3,,,,0,23,0
category_1,145330,w4,4,,,,0,6,0
category_1,145330,w1,5,,,,0,6,0
category_1,145330,w2,6,,,,0,6,0
category_1,145330,w3,7,,,,0,11,0
category_1,145330,w4,8,,,,0,8,0
category_1,145330,w1,9,,,,0,6,0
category_1,145330,w2,10,,,,0,27,0
category_1,145330,w3,11,,,,0,16,0
category_1,145330,w4,12,,,,0,21,0
category_1,145330,w1,13,,,,0,20,0
category_1,145330,w2,14,,,,0,15,0
category_1,145330,w3,15,,,,0,15,0
category_1,145330,w4,16,,,,0,11,0
category_1,145330,w1,17,,,,0,13,0
category_1,145330,w2,18,,,,0,16,0
category_1,145330,w3,19,,,,0,7,0
category_1,145330,w4,20,,,,0,14,0
category_1,145978,w1,1,,,,0,29,0
category_1,145978,w2,2,,,,0,47,0
category_1,145978,w3,3,,,,0,28,0
category_1,145978,w4,4,,,,0,34,0
category_1,145978,w1,5,,,,0,35,0
category_1,145978,w2,6,,,,0,15,0
category_1,145978,w3,7,,,,0,30,0
category_1,145978,w4,8,,,,0,43,0
category_1,145978,w1,9,,,,0,34,0
category_1,145978,w2,10,,,,0,48,0
category_1,145978,w3,11,,,,0,46,0
category_1,145978,w4,12,,,,0,51,0
category_1,145978,w1,13,,,,0,33,0
category_1,145978,w2,14,,,,0,48,0
category_1,145978,w3,15,,,,0,43,0
category_1,145978,w4,16,,,,0,38,0
category_1,145978,w1,17,,,,0,45,0
category_1,145978,w2,18,,,,0,42,0
category_1,145978,w3,19,,,,0,32,0
category_1,145978,w4,20,,,,0,26,0
category_3,169504,w1,1,,,,0,824,0
category_3,169504,w2,2,,,,0,627,0
category_3,169504,w3,3,,,,0,669,0
category_3,169504,w4,4,,,,0,636,0
category_3,169504,w1,5,,,,0,727,0
category_3,169504,w2,6,,,,0,716,0
category_3,169504,w3,7,,,,0,690,0
category_3,169504,w4,8,,,,0,676,0
category_3,169504,w1,9,,,,0,640,0
category_3,169504,w2,10,,,,0,669,0
category_3,169504,w3,11,,,,0,718,0
category_3,169504,w4,12,,,,0,610,0
category_3,169504,w1,13,,,,0,653,0
category_3,169504,w2,14,,,,0,627,0
category_3,169504,w3,15,,,,0,584,0
category_3,169504,w4,16,,,,0,487,0
category_3,169504,w1,17,,,,0,643,0
category_3,169504,w2,18,,,,0,360,0
category_3,169504,w3,19,,,,0,310,0
category_3,169504,w4,20,,,,0,472,0
category_2,172033,w1,1,,,,0,36,0
category_2,172033,w2,2,,,,0,37,0
category_2,172033,w3,3,,,,0,23,0
category_2,172033,w4,4,,,,0,21,0
category_2,172033,w1,5,0.1,117,130,1,99,13
category_2,172033,w2,6,0.1,117,130,1,255,13
category_2,172033,w3,7,0.1,117,130,1,118,13
category_2,172033,w4,8,0.1,117,130,1,80,13
category_2,172033,w1,9,,,,0,18,0
category_2,172033,w2,10,,,,0,18,0
category_2,172033,w3,11,,,,0,15,0
category_2,172033,w4,12,,,,0,21,0
category_2,172033,w1,13,,,,0,10,0
category_2,172033,w2,14,,,,0,7,0
category_2,172033,w3,15,,,,0,21,0
category_2,172033,w4,16,,,,0,8,0
category_2,172033,w1,17,,,,0,12,0
category_2,172033,w2,18,,,,0,16,0
category_2,172033,w3,19,,,,0,7,0
category_2,172033,w4,20,,,,0,6,0
category_2,172582,w1,1,,,,0,23,0
category_2,172582,w2,2,,,,0,20,0
category_2,172582,w3,3,,,,0,15,0
category_2,172582,w4,4,,,,0,16,0
category_2,172582,w1,5,,,,0,26,0
category_2,172582,w2,6,,,,0,10,0
category_2,172582,w3,7,,,,0,11,0
category_2,172582,w4,8,,,,0,9,0
category_2,172582,w1,9,,,,0,28,0
category_2,172582,w2,10,,,,0,43,0
category_2,172582,w3,11,,,,0,28,0
category_2,172582,w4,12,,,,0,14,0
category_2,172582,w1,13,,,,0,14,0
category_2,172582,w2,14,,,,0,22,0
category_2,172582,w3,15,,,,0,24,0
category_2,172582,w4,16,,,,0,23,0
category_2,172582,w1,17,,,,0,16,0
category_2,172582,w2,18,,,,0,16,0
category_2,172582,w3,19,,,,0,14,0
category_2,172582,w4,20,,,,0,20,0
category_2,173617,w1,1,,,,0,17,0
category_2,173617,w2,2,,,,0,24,0
category_2,173617,w3,3,,,,0,24,0
category_2,173617,w4,4,,,,0,19,0
category_2,173617,w1,5,,,,0,26,0
category_2,173617,w2,6,,,,0,2,0
category_2,173617,w3,7,,,,0,5,0
category_2,173617,w4,8,,,,0,9,0
category_2,173617,w1,9,,,,0,13,0
category_2,173617,w2,10,,,,0,19,0
category_2,173617,w3,11,,,,0,85,0
category_2,173617,w4,12,,,,0,18,0
category_2,173617,w1,13,,,,0,40,0
category_2,173617,w2,14,,,,0,45,0
category_2,173617,w3,15,,,,0,32,0
category_2,173617,w4,16,,,,0,17,0
category_2,173617,w1,17,,,,0,18,0
category_2,173617,w2,18,,,,0,19,0
category_2,173617,w3,19,,,,0,14,0
category_2,173617,w4,20,,,,0,24,0
category_2,174436,w1,1,,,,0,83,0
category_2,174436,w2,2,,,,0,45,0
category_2,174436,w3,3,,,,0,64,0
category_2,174436,w4,4,,,,0,96,0
category_2,174436,w1,5,,,,0,52,0
category_2,174436,w2,6,,,,0,79,0
category_2,174436,w3,7,,,,0,53,0
category_2,174436,w4,8,,,,0,70,0
category_2,174436,w1,9,,,,0,86,0
category_2,174436,w2,10,,,,0,50,0
category_2,174436,w3,11,,,,0,47,0
category_2,174436,w4,12,,,,0,44,0
category_2,174436,w1,13,,,,0,38,0
category_2,174436,w2,14,,,,0,38,0
category_2,174436,w3,15,,,,0,47,0
category_2,174436,w4,16,,,,0,48,0
category_2,174436,w1,17,,,,0,39,0
category_2,174436,w2,18,,,,0,80,0
category_2,174436,w3,19,,,,0,41,0
category_2,174436,w4,20,,,,0,77,0
category_2,210868,w1,1,,,,0,8,0
category_2,210868,w2,2,,,,0,5,0
category_2,210868,w3,3,,,,0,7,0
category_2,210868,w4,4,,,,0,4,0
category_2,210868,w1,5,,,,0,5,0
category_2,210868,w2,6,,,,0,10,0
category_2,210868,w3,7,,,,0,2,0
category_2,210868,w4,8,,,,0,7,0
category_2,210868,w1,9,,,,0,6,0
category_2,210868,w2,10,,,,0,13,0
category_2,210868,w3,11,,,,0,8,0
category_2,210868,w4,12,,,,0,8,0
category_2,210868,w1,13,,,,0,8,0
category_2,210868,w2,14,,,,0,2,0
category_2,210868,w3,15,,,,0,18,0
category_2,210868,w4,16,,,,0,13,0
category_2,210868,w1,17,,,,0,12,0
category_2,210868,w2,18,,,,0,9,0
category_2,210868,w3,19,,,,0,9,0
category_2,210868,w4,20,,,,0,5,0
category_2,211309,w1,1,,,,0,17,0
category_2,211309,w2,2,,,,0,19,0
category_2,211309,w3,3,,,,0,12,0
category_2,211309,w4,4,,,,0,13,0
category_2,211309,w1,5,,,,0,11,0
category_2,211309,w2,6,,,,0,12,0
category_2,211309,w3,7,,,,0,20,0
category_2,211309,w4,8,,,,0,16,0
category_2,211309,w1,9,,,,0,13,0
category_2,211309,w2,10,,,,0,9,0
category_2,211309,w3,11,,,,0,15,0
category_2,211309,w4,12,,,,0,18,0
category_2,211309,w1,13,,,,0,4,0
category_2,211309,w2,14,,,,0,9,0
category_2,211309,w3,15,,,,0,5,0
category_2,211309,w4,16,,,,0,6,0
category_2,211309,w1,17,,,,0,25,0
category_2,211309,w2,18,,,,0,34,0
category_2,211309,w3,19,,,,0,11,0
category_2,211309,w4,20,,,,0,20,0
category_2,213802,w1,1,,,,0,14,0
category_2,213802,w2,2,,,,0,13,0
category_2,213802,w3,3,,,,0,10,0
category_2,213802,w4,4,,,,0,6,0
category_2,213802,w1,5,,,,0,8,0
category_2,213802,w2,6,,,,0,8,0
category_2,213802,w3,7,,,,0,5,0
category_2,213802,w4,8,,,,0,4,0
category_2,213802,w1,9,,,,0,9,0
category_2,213802,w2,10,,,,0,16,0
category_2,213802,w3,11,,,,0,8,0
category_2,213802,w4,12,,,,0,13,0
category_2,213802,w1,13,,,,0,3,0
